"540000","B0029NUXDK","A1EEPC6VFK6GZC","Charley","0","0","5","1350172800","Great Food","My little puppies love this food, I ordered this 3food times and have no bad comments...Thanks for making my puppy experience a good one"
"540001","B0029NUXDK","A1F1WWCT730XI5","Rebecca L. Marsh","0","0","5","1347148800","SMELLS SO GOOD THAT EVEN A HUMAN'S MOUTH WATERS!  LOL","Now this is a 5-Star meal in a little pouch! When I tear open a pouch of Pedigree Little Champions Grilled Flavors Variety Pack for Dogs it smells so yummy that I think I've just made dinner, but my 5 rescue dogs know better .... they know those little, delicious, mouth-watering pouches are for them! Easy to order online at Amazon, easy on the pocketbook, easy to store in my cabinets, easy to tear open and pour over kibble, and so easy for even the most stubborn eater to gobble down their dry kibble and think they are getting a Thanksgiving Dinner at every meal!"
"540002","B0029NUXDK","AHTEOU388EYCO","A. Musumeci ""Wordrider""","0","0","5","1323561600","Little dogs love it","I have two little dogs - one Boston Terrier and one picky Miniature Dachshund.  The Boston Terrier tends to eat anything, and produces the gas to prove it.  The Miniature Dachshund is very, very picky.Both of them eat Pedigree Little Champions, and it produces *less* gas in the Boston Terrier than other foods (I serve this product with kibble).I'm pleased to be able to purchase this from Amazon, too, on the monthly order schedule. :)"
"540003","B0029NUXDK","A2MUGFV2TDQ47K","Lynrie ""Oh HELL no""","0","0","5","1321488000","Doggie Yummies","On Sale for less than ELEVEN bucks and Super Saver Shipping Eligible what's not to love? Oh, the dog enjoys it very much! An issue with his usual dry dog food caused me to find ""mix-ins"" to get my pooch to each his usual grub. This fit the bill well, his tummy issues do not permit having canned type dog food by itself. Therefore I can't tell you about his reaction to eating this by itself."
"540004","B0029NUXDK","A3UGM72ZMLJLWL","DukeMember01 ""Mr. Kelly Duke""","0","0","5","1317772800","Its a Steal!","I feed my terrier's a dry, healthy dog food; however during their dinner; I mix the Pedigree Little Champions in with their dry food.They go CRAZY! I have never seen dog's eat so fast; and then continue to lick the bowl even when there's nothing left inside.Great buy! Great find! And Great taste!"
"540005","B0029NUXDK","A1PX5A392WIQ2T","Jonathan L. Acocella","0","0","5","1316822400","Great Stuff","I bought this food as an additive to my dog's regular dry dog food.  My dog, who is actually quite large, has shown less and less interest in her dry food.  Now that I mix the two together she can't get enough!  Pedigree Little Champions has made life easier for me and my pet."
"540006","B0029NUXDK","A1BD342U8BF3UC","Britney","0","0","5","1314230400","Yum!","My dog loves getting this mixed in with a little bit of dry food. I have a small pom so i give her a tiny scoop of dry food and then 1/2 a packet of whatever flavor i grab and she loves it. I will be a long time customer"
"540007","B0029NUXDK","A2X9T0XQCY4VFZ","Sharon Losey","0","0","5","1285459200","Variety Pak","This was a no brainer.  I bought it on sale so it was less expensive than the grocery store and had free shipping.  My dog loves this brand and it is a no mess no fuss package."
"540008","B00250HYA2","A1X0HM4600DWA0","Charles VanderVeen","0","0","5","1339545600","Awesome Gluten Free Crackers","These are simply the best tasting gluten free crackers we have found yet. They also have the texture you expect crackers to have with a combination of light and crunchy. The parmesan herb are my favorites, but the sea salt are also very good. At this time Amazon is not showing a price for this product, but I have been paying $2.38 per box locally, so anything around $25 or less for 12 would be great."
"540009","B000J5EXZE","A1YUL9PCJR3JTY","O. Brown ""Ms. O. Khannah-Brown""","1","1","4","1283817600","Pretty Good Chai Experience","****Tazo's Chai Black Tea is an enjoyable chai experience for the most part. On the paper tea packet, Tazo writes, ""a rich blend of teas and spices in the style of the hill dwellers of the Himalayas."" On their web site, Tazo describes the flavor profile of Chai as ""cinnamon, creamy, sweet spice"" and ""medium-bodied yet full-flavored, with the spicy kick of cinnamon, ginger, cardamom, and black pepper. Tazo describes the aroma as ""sweet, spice"". Those are pretty accurate. The black tea ""blend"" is a little bitter, though, even with minimal brewing. It's a real trick to get it to brew long enough to get to experience the flavor from the spices without having the tea turn bitter.The ingredients in Chai are: black teas, ginger, cinnamon, black pepper, cardamom, cloves, and star anise. It is caffeinated.Tazo is an interesting company that makes only super premium teas. They are socially responsible, based in Portland, and have the motto, ""The Reincarnation of Tea"". Tazo is owned by Starbucks. Their web site is fun and quirky, with a Zen-type focus, definitely worth checking out. It is unclear, though, from their web site, how many of their ingredients are organic or kosher, and they do use some ""natural flavors"" in their teas--this wording seems a little vague for a super premium tea.I would rate this tea, and Tazo in general, as good---better than premium teas like Stash or Celestial Seasonings---but not as good as Numi.Recommended.****"
"540010","B004OX8QIW","A7RJ3VX0PCJXQ","Mom of Twins","4","4","5","1314230400","MMMMMM... YUM!","I loved Juicy Fruit as a kid and when my husband came home with the sugar-free version, I had my doubts. After all, I'd tried sugar-free Fruit Stripe and it was awful. Not so with Juicy Fruit sugar free. Sooooo delicious. I only wish I could find it in more retail stores!"
"540011","B004OX8QIW","A1QTICTBQKS6I6","No Name","0","2","2","1311206400","Isn't as good as the original.","I love original Juicy Fruit gum, but really wanted a sugar free version. I was very excited for this new version to come out! Alas, it fell very short of my high expectations in terms of flavor. It's not long lasting, but neither was the original. But the flavor just doesn't have whatever ""it"" is that the original does that's so addicting. It tastes similar, like you can tell it's supposed to be the same thing, but it just doesn't quite get there. I wanted to like this, but I just wouldn't re-purchase. I will stick to the original for now."
"540012","B0044QC3GU","A1IXMFH2Z6FJA6","- ""-""","2","2","1","1324080000","Not For My Pom","My little Pomeranian loves treats, but this product makes him physically ill. I even cut them into smaller, bite-sized pieces (no easy chore by the way because they're rock hard) but they just don't agree with him. In addition, they have the most awful fake-bacon smell you'll ever encounter. They make me nauseous, too.On the other hand, the same company's peanut butter flavored treats are my dogs' favorite!"
"540013","B0044QC3GU","A2BQIDC80FQDRU","A. Zetterlund","1","1","1","1345075200","These treats make my pooch sick!","I have a Cocker Spaniel who absolutely adores these treats. I jokingly refer to them as his ""crack sticks,"" because he is seriously addicted. Whenever I pull them out of the cupboard, he starts running around in circles and barking like a crazy person. In short, he's a fan.I, however, cannot recommend them. Sometimes he can eat them just fine...but other times, he vomits them back up. We're also city dwellers, meaning I have to pick up his waste on the streets. I know this is gross, but the bacon treats are in his poo...um, unprocessed. He'll often even pass the bacon treat on its own, just dropping the little hard centers on the pavement while we walk.I won't be purchasing these again."
"540014","B0044QC3GU","A36769T74RO4XC","Large Upset Dogs and Owners","1","1","1","1343865600","These cause vomiting","We gave Pur Luv Grande Bones to our Golden Doodle and Golden Retriever.  They loved eating them but both vomited up chunks of hard undigested pieces of these bones the next day.  We will not be buying these again."
"540015","B0044QC3GU","A8EMLG20N7YN9","NicoleMarie","1","1","1","1336694400","DO NOT FEED YOUR SMALL DOG THIS!!!!!","After hundreds of dollars on x-rays, urgent care vet visits, etc - we finally found out the source for all my pup's pain were these treats.  The centers DO NOT dissolve in their stomach, and if they do not vomit them back up, they get constipated and cannot excrete, which leaves them in tremendous pain.  I have a Pomapoo (1/2 Pomeranian, 1/2 Poodle who is 10 months old) and he has been in pain for weeks because of this treat, and it broke my heart to know that I was the one keeping him in pain by feeding him these treats!! Maybe bigger dogs can digest them, but PLEASE PLEASE do not feed this product to your pet if you have a small dog! I thought it'd be a good alternative as he likes to chew and there is no rawhide in them, but the center does not break down, and he had one part lodged in his small intestine and another stuck in his stomach.  I cannot express how awful it is to see your pup in pain, and it is not worth the risk to try these products.  I hope in some way I can save another pup from having to go thru the pain and experience mine went thru - and the owner lots of spendy vet bills."
"540016","B0044QC3GU","A2GWGN5D6JVXDC","DCShogun","1","1","1","1330300800","Made both my dogs sick for a few days","Pur Luv Mini Bones for small dogs, peanut butter flavor, 2-pound bag from PetsMart. Looks like batch info is 2761SKC101 BEST BY SEP 2014.Just bought these in the middle of Feb 2012, and started by giving my two dogs one each in the evening. The next day my Maltese threw up her food twice. The next day the same. The third day my toy fox terrier (who can eat and digest ANYTHING) threw up in the morning on the bed, and the vomit was entirely pieces of these Mini Bones. Way too coincidental. After five days and each dog getting five treats total, I've stopped with these. And now a few days later my dogs appear fine.The bag says there's a website ([...]) but it suspiciously doesn't work. And I cant find a phone number, only a some consumer response P.O. box. Shifty.Don't risk it, stick to something else like Greenies."
"540017","B0044QC3GU","A13FN4CUNKDOF6","Debbie Fagan ""eTrendz Shop""","1","1","5","1326153600","Best Treats Ever","I have 4 australian shepherds and each morning they get up, I grab one for each of them....let them outside to take care of business and it's like a race between all 4 of them as to who can finish first so they can come get their mini bone!  They totally love them and for the amount that you get, they're super cheap!"
"540018","B0044QC3GU","A2LU1XQU394ZL3","J. Windham ""Book and Movie Lover""","1","1","3","1316390400","Good Price but My Dogs Didn't Love Them","For the money, this is a good deal.  You get a big bag of X-large 'bones'.  And compared to other brands like Busy Bone where they charge you five dollars for two bones - this really is a good price!Oddly enough though, my dogs didn't just love them.  Now don't get me wrong, they ate them - but that's not really saying much since they eat just about anything.  But they didn't snarf them down and beg for more like they have with some other brands.  It could be because this is the first time I've given them something peanut butter flavored, or it could be the brand - unfortunately, I really can't say why they didn't like them - I can only report my observations.For only $9 to $12 a bag, it's certainly worth the money to give them a try...and who knows, your dogs could love them."
"540019","B0044QC3GU","A2KQTLH648QVGN","Renee","0","0","1","1351036800","Made my yorkie sick","My yorkie ate this dog chew and the next morning she threw up all of the pieces.  Didn't want to eat all day and was sick.  No more of these for her.  Not worth the risk if it were to get stuck in her intestines.  Not worth making her sick.  Would rate ""O"" stars if I could.  These are awful.... not for small dogs at all!!! Great that they are made in the USA but they are not good for small dogs."
