"390000","B0053HA6OA","A2SIC5EST2QTCW","Dr. V","0","0","1","1340064000","Dr. V","As many others who reviewed this provider have said, I would never buy from them again. The packaging was pathetic. A three year old could have packed better. Ordered 3 cases of canned food and at least 6 of the cans were smashed to the point that you could barely open them, some you could not. I gave them 1 star because I actually did receive an order. I will go back to Petfooddirect."
"390001","B0084B8Z90","A1A97CBY4L4R8I","Quetzal09","0","0","5","1344729600","Great Taste!!!","This hot sauce taste just great on anything, its not too overwhelming for me but it still has a bit of a kick to it. Taste is like Ghost peppers, kinda fruity spicy delicious flavor."
"390002","B0084B8Z90","A3P2Y86EVCE563","Adam","0","0","4","1341532800","Plain Taste, High Heat","This sauce is very hot for not containing pepper extract, but to me it tastes the same as eating raw habaneros. It would probably be good mixed with other sauces or salsa, but on its own it doesn't taste very good.-Edit: After more experience with this sauce I can say that the unobtrusive taste makes it very good to put on things that you just want to make hotter. I put it on sandwiches and it is good."
"390003","B003PEKJK4","A3J7EBLF494UCU","Christine M. Kunkle","11","11","5","1314057600","Delicious","Wonderful value - less than half the price of the McCormick ""Gourmet Collection"" I had been using and tastes just as delicious.  Has a kick to it that reminds me of Hot Tamales candy...sweet but spicy and completely different than 'traditional' cinnamon.  I can't even enjoy regular cinnamon any longer.  I use this on my daily apples and in oatmeal to help with fat burning (a girl's gotta do what a girl's gotta do!) and it is a simply delightful way of 'dieting'!Highly recommended!!"
"390004","B003PEKJK4","A3QODWMRMV3XNE","Joy O. Williams","9","9","5","1317600000","Best. Cinnamon. Ever.","Though Kirkland's is not as good as some other Vietnamese cinnamon I've had, it's by far the best compared to anything from McCormick or any other spice company that sells cinnamon from other countries in terms of price.  And I totally disagree with the review that it's not good for baking, it's superlative.  The best you can use.Vietnamese cinnamon is literally dreamy.  I use it for my homemade home grown apple chutney and it's absolutely the best cinnamon ever for pies, cinnamon rolls, etc.  Kirkland has a great price on a very pricey spice.  For the money, it's totally worth it.  There are a few companies that have even better Vietnamese cinnamon, but they are a lot pricier.  For the price, Kirkland is the best."
"390005","B003PEKJK4","A18ZHLQGHGCWIJ","Bill","17","23","3","1336608000","This is NOT ""real"" cinnamon and is potentially dangerous!","The ""real"" cinnamon is Ceylon cinnamon. This stuff is the same, cheap knockoff that the USDA allows them to call cinnamon. In fact, this is Cassia, not even the same plant! This stuff is not what you want to use for health benefits because it has up to 1000x more Coumarin than Ceylon cinnamon. Coumarin has been linked to several health problems, even taken in very small amounts. Granted, when used in baking or cooking, this is not a problem, but if used for health benefits, where you take a tsp. or more at a time, it can be dangerous!"
"390006","B003PEKJK4","A3LILAO00LNNP0","chiquitalinda","2","2","5","1340496000","Rediscovering cinnamon","The smell of this cinnamon is incredible, and it says everything about its taste: hot, spicy, very cinnamon!!! As its a big jar, I gave some to my friends (I'm pastry chef) and they loved it to."
"390007","B003PEKJK4","ARD5QEE0HJ4WQ","Epicurious","2","2","5","1338508800","Coffee and cinnamon","I selected this cinnamon to use with my coffee.  Adding it to the ground coffeee with approximately 2 Tbls of brown suger make an excellent cup.  Offers the health benefits of cinnamon as well."
"390008","B003PEKJK4","A2W2YV3TN8BVUU","Dani Woods","2","2","5","1334275200","Best cinnamon for the price","I like the taste of cinnamon and if I only bought it for taste I'd get the cheap stuff from the grocery store. The reason I get cinnamon in the first place isn't for taste but because it helps to increase insulin sensitivity. Research is showing that cinnamon is an effective way to combat or reduce your chances of getting diabetes. To me that's worth spending a little extra. I sprinkle it two times a day on my meals. If you're wondering, no, it doesn't taste weird on foods such as meats, eggs, or other foods. There is only a hint of cinnamon and you get used to it."
"390009","B003PEKJK4","ASHJAZC9OA9NS","Stephen","4","5","2","1311552000","Not enough cinnamon taste","I'm a big cinnamon fan.  I am a Costco member and have purchased this product at the local store.  It is not very spicy and has a flat tasting quality. I can'd add enough while cooking to get the flavor I'd like.  McCormick's is far superior to this product in my opinion"
