"300000","B0007XAUXC","A1TDZMXV5P6AJB","Phyllis E. Tustin","7","7","4","1272758400","review","our grand kids were thrilled and excited. they loved everything about the product and claimed it was the best easter gift ever."
"300001","B0007XAUXC","A2IVZ6LY3YHV1N","Kimberly J. Walsh ""Military Mom""","0","0","5","1345680000","daughter loved it","I sent this to my daughter for Easter. She has two kids and they really had fun opening it to find all the goodies inside."
"300002","B0007XAUXC","A1KBRU7S92I6FC","tammy","0","0","5","1336608000","Very happy","I sent this as a gift to my daughter away at college.  She loved it and thought it was adorable.  Enjoyed the treats as well.  I would use this type of item to surprise her again!"
"300003","B0007XAUXC","A1VTCSCH8FFC76","Parker Hallam","0","0","5","1334188800","Best Easter gift","This Easter I found a great gift item for my neighbor who is the mother of a six year old. I wanted something that would delight both mother and daughter and came across the Somebunny special Easter bunny rabbit gift tower. The box contained chocolate chip cookies, pretzels, rabbit jelly belly beans that would be a true family treat. My neighbor appreciated my gifts and told me that she used the boxes to store color pencils and stationery items of her little one. I was happy that I was able to find an Easter gift that they truly appreciated."
"300004","B000V1ECO8","A22O5OB5CZ23HV","Savvy Shopper","1","1","5","1326499200","Why Settle For Less Than The Best?","In the past, I had tried to prepare other brands of polenta (dry mix or the 'tube'), but always ended up with a lumpy, sour-tasting porridge, no matter how much water I used or how diligently I stirred the pot while cooking. I resigned myself to the fact that I was unable to master the proper polenta-cooking-technique and had to be satisfied with ordering it as a side dish in pricey restaurants. About 15 years ago, I happened to be shopping in my local gourmet food shoppe and spotted the now-familiar yellow box and decided ""what the heck, I'll give Valsuga Polenta a try"". From that day forward, my family and I became 'home-made-polenta-converts'...Valsuga consistently cooks up quickly, never lumps and always tastes sweet and fresh as a good polenta should. Sadly, my local supply dried up when the gourmet shoppe closed, but I was relieved to discover this product was offered on Amazon. The price is right, the product is fabulous: whats not to like? I'll keep buying my Valsuga Polenta from Amazon!"
"300005","B000V1ECO8","AL0VVZPCAWZLX","Sylvia Alexander","1","1","5","1285372800","Outstanding","I'm 100% Italian and in the past always used the traditional polenta which takes approx. 1/2 hour to cook.  The stirring is tedious and so often the boiling/simmering polenta will bubble and pop and burn your hands during the stirring.  I then discovered Valsugana polenta which I believe tastes every bit as good as the old fashioned type and with much quicker cooking time (5 minutes)reducing the possibility of painful burns from the bubbling polenta.  It is fairly difficult to find Valsugana in stores near me, so I usually order a case of 12 packages from Amazon which allows me to always have a box on hand."
"300006","B000V1ECO8","A2KHGSTGMZXDRM","Meridee R. Wiley ""mr.dee""","1","1","5","1268611200","excellent","My husband has been craving polenta the way he remembered it as a boy.  I made some yesterday using this brand and he raved. I did use a ""secret"" Swiss-Italian method, delicious!"
"300007","B000V1ECO8","A1B3YG8RXGIN2T","A. S. Primavera","1","1","5","1259712000","Valsugana Polenta","Friends from Italy now living here wanted to purchase polenta and I told them I would check Amazon and showed them several options.  They picked this brand since they used it in Italy and are very pleased with it."
"300008","B000V1ECO8","ATTKJLFP3NM06","James E. Dion","0","0","5","1308009600","Fantastic Polenta","We bought this after getting tired of Trader Joe's pre-made polenta in a tube. This is super easy to prepare, tastes great and makes having polenta a few times a week simple. You can also make one third of a package at a time which makes it very economical as one third of a package is more than enough for two as a side dish."
"300009","B000V1ECO8","AS8AFYCK25KLW","George","0","0","5","1297987200","Good price for good product","Beside this product we tried 3 others corn flour for cooking polenta.  We like this corn flour because of its better texture. As well, the price here is more reasonable compare to the groceries that we used to buy it from."
"300010","B000NMGBHG","A1DGIUO6JC84A5","Sheila","1","1","5","1292025600","HARD TO FIND!!","These are my favorite flavor and are very hard to find. I'm very pleased with my transaction and received them by the date that I was told  :)  I ordered the big back because I was starting a low carb diet and these have 0 carbs!  :)"
"300011","B000NMGBHG","A4J4V0OTQO4TH","monster","0","0","4","1323475200","got exactly what i saw","Item arrived before stated time, along with helpful info on product!  Would use this sell again, and or recommend them."
"300012","B000NMGBHG","A3QEOJ8LSXNF5C","boogey","0","0","4","1301875200","excellent","most of the time you can't get the flavor you want at the store.  It's just eazier to order on line."
"300013","B000NMGBHG","A1BSSQQAFN0RIY","Bluegrass Lover","0","0","5","1266710400","Only place I can find wintergreen TicTacs is Amazon","Wintergreen TicTacs are very hard to find in this town & sometimes I crave this flavor.  The price with S&H was fair, but I wouldn't pay any more for it.  I've found Amazon dealers are prompt no matter what the item is; & I love being able to pay by PayPal."
"300014","B000NMGBHG","AQUMV930EXSY3","Don H. Krance","5","12","1","1256169600","Disappointed experience","I ordered this item for a business trip and a demonstration that I was presenting. After I ordered the item I received information about the shipping arrival time. I was worried that they may not arrive in time for my presentation so I tried to contact the seller several times through the contact information that was provided by the seller. I was never able to make contact and my request for a phone call never was answered. Needless to say, the items did not arrive in time for my presentation, and to this day I still don't know if they ever arrived since they still had not arrived by the time that I had to leave for home. It was a very bad experience with this seller."
"300015","B000I1TQXS","AQQLWCMRNDFGI","Steven A. Peterson","5","5","4","1280102400","pretty good for what it is; it adds to my recipes","Recently, I purchased a cookbook by Donatella Arpaia. One of the dishes was macaroni and cheese, normally simple fare. My son loves mac and cheese, so I decided to try this recipe. One problem: It called for drizzling the final product with truffle oil. This was not something in my pantry.So, I checked out Amazon reviews of various Truffle Oil products. Most at some reasonable price feature olive oil, infused with a bit of truffle oil. Many of the products were negatively evaluated by reviewers. This tended to be responded to fairly positively. So, I took a shot and ordered a small bottle (3.5 ounces).And, boy, did it work out. It added a real richness to the final product. As a result, I am now more intrigued at the prospect of using truffle oil on recipes that might benefit (I just had a delightful dinner at Capital Grille, where French Fries were topped with parmesan cheese and truffle oil--quite tasty!).So, despite the reality that this is olive oil infused with truffle oil, it works well enough for me. . . ."
