"180000","B008GRONV6","A3BMSP4XS62M6I","jbcramer","1","1","5","1303776000","Greenies Pill Pockets","Such a wonderful and easy way to give your pet a pill.  And with Amazon, it's much cheaper than buying them at the vet's office or any store.  And, my picky dog loves the taste."
"180001","B008GRONV6","A3A8R62YGYRMTJ","Wiffylee","1","1","5","1289088000","Fast Delivery","Product was exactly as stated and delivery was quick.  Would do business with again."
"180002","B008GRONV6","A35AHK9W7CB76C","Abssinth ""Abssinth""","1","1","4","1276560000","Amazing little product","These are the smaller pockets, which I didn't expect, but they still work with the pills I have to give my ole' girl.  She loves them and it makes medicine time so much easier.  Truth be told, I have to keep these in the fridge to keep the cat from tearing into them."
"180003","B008GRONV6","A2OTP1LPBSZMEJ","Bill Rodgers","1","1","5","1273104000","Az","This product is great for giving my little dog his medicine.  So much easier and less traumatic for the little dog."
"180004","B008GRONV6","A3I9FRXP6WH8W4","Tina","1","1","5","1253404800","Dog loves them, makes life easier!","I have a fussy eater on my hands and a VERY smart dog.  I've used hot dogs, banana, peanut butter, etc... he eventually figured out a pill was in every one of those and would either refuse it, spit it out, or eat around the pill.  My boy has to take pills twice a day probably forever; so far so good on pill pockets - it's been over a year and he hasn't figured it out.  He considers it a treat and LOVES them.  They are soft so I can form the pocket around the pill.  To make them last a bit longer, I split it in half since his pills aren't very big."
"180005","B008GRONV6","A1QU1STYO9J3AD","M. Claycomb","1","1","5","1238803200","Much easier - for all of us","The dogs are getting a bit older, and on fairly regular meds.  Was using peanut butter on bread to hide them, as even the chewables they weren't interested in chewing, and wrestling them to get the pills down just makes it an unpleasant experience.  With Pill Pockets they actually COME for their meds when they hear me open the bag!"
"180006","B008GRONV6","AOA0GQX1RWKT1","Janet Chou","1","1","5","1230422400","It takes away the aggravation in feeding your pet pills","Whoever invented this product is brilliant. Both my dog and cat love the taste. It makes giving them pills easy and fun. Because it's moist I suggest putting in the refrigerator after opening."
"180007","B008GRONV6","A2R91PG1XPNO0B","Kotton Kandee ""not so secretshopper""","1","1","5","1133654400","Better than anything","Most dogs I've had have no problem taking pills, except for my yorkie, very obstinant.  It is a whole lot easier just to pop her meds in one of these, and we are both happier for it.  These are great.  End of struggles, she doesn't try to hide from me at pill time.  What could be greater.  The price is worth it!"
"180008","B008GRONV6","A2I606SLG4SWHF","Rural Grandmother","0","0","5","1351209600","Perfect for Giving Medications to Our Dogs","Every month, we give our three dogs (two Aussies and a Golden/Flat-Coat Retriever mix) pills for flea/tick/worm repellant.  In addition, one of our Aussies needs daily thyroid pills.  We found Pill Pockets is the very best way to do this.  Opening the mouth wide and trying to put the pill waaay in the back of the mouth before clamping the jaws shut and massaging the throat until the poor dog swallows is a bad thing to do to a beloved pet.  It's bad because Pill Pockets make this chore a happy and delicious time for the dog involved.  The Pockets (in the pet store we use) come in chicken or beef flavors, so we alternate flavors every time we buy a new supply.  Everybody is happy, and the dogs get the required meds."
"180009","B008GRONV6","A2WO35XX5T3LST","MandiAdler","0","0","5","1351036800","Great product, great price","These are 12.99 plus tax at petco. They work wonderfully for giving dogs pills. I like to break them in half, then mold it around a large capsule for my pug. They work better than cheese, banana, wet food or other treats."
"180010","B008GRONV6","A1YM74K0WA10O","Joan","0","0","5","1351036800","Pockets are Perfect for Pets","If need to give your dog medicine these pill pockets are the best. My dog loves them so there is no running around the house trying to give him his medicine."
"180011","B008GRONV6","A17BVTCIUMGAU5","Jodi S","0","0","3","1350950400","Pill Packets","My dog doesnt like the flavor of the duck but loves the peanut butter.  I was shocked because she loves duck dog food.  I gave them to my girlfriend and her dog loves them.  My dog is super pickey and somewhat of a treat perfectionist!  She is spoiled I will admit it."
