"60000","B000E48IPG","APSM4F8VZRWOW","Edward G","4","4","5","1231891200","Is what it is...puffed millet.","I bought this item because the Arrowhead Mills Puffed Millet was unavailable. At first I didn't think Nature's Path tasted as good as Arrowhead and I figured that was owing to the very different composition of the bags the two companies use. But it's more likely I just got an older box.At this point, I've developed a preference for Nature's Path millet. They do a much better job of filtering out the seed hulls than Arrowhead. The hulls are pesky little buggers that get caught between your teeth and such. They are virtually absent from Nature's Path. Arrowhead on the other hand always gives you a heaping helping of them.I do miss the Arrowhead bags though. They are perfect for bagging up the cat's litter clumps."
"60001","B000E48IPG","A1P8ZVG6MJX9O1","Mark Emdee","1","1","4","1298851200","Good for thicking liquid meals","If my smoothie or cereal is too thin or sweet, then I add this puffed millet; or eat it with sweet granola bars.  It's also one of the very few grains that is alkaline."
"60002","B000E48IPG","A35T8A43KFWD00","Rye B. ""JOKI""","1","1","1","1264809600","NOT FRESH-","I really love puffed millet and the price here was better than at the local store. However, every time I have ordered it I have received a shipment that is not very fresh and why should I buy a product and then have to place it in the oven in order to make it less stale tasting? When I buy it from the store at least it is crisp and enjoyable to eat which is the way millet should be. I have purchased this product three times but will not again-- yes, I have finally learned my lesson. IMO, cereal should not be limp until you place it in milk or other beverage."
"60003","B000E48IPG","A24NA1SE60QN0S","L. Mastroianni","1","1","4","1232323200","Great cereal!","I ordered these with the NP rice puffs and I mixed them together. They're really tasty and are even better with fruit or Splenda."
"60004","B000E48IPG","A3SSDXQ4V8MLQM","Brittany ""Johnson""","0","0","5","1328313600","Give me my daily millet .....","Nature's Path Organic Millet Puffs Cereal is - together with Kamut from the same brand - a staple in my diet. Particularly good with a tablespoon of La Tourangelles hazelnut oil on 1 oz of millet. The crunchy natural sweet nutty taste is something I don't want to miss in the morning. It starts my day together with yogurt and fresh fruit in a healthy way without giving me a sugar high or weighing me down. And that is why I have subscribed to getting it delivered on a regular basis."
"60005","B000E48IPG","A16LN5DRUDAH65","Smiling Gonzales","0","0","4","1317168000","Millet Puffs","This is a good product and were it certified gluten free, I'd have given it 5 stars. My kids like it, even the older ones. It's plain, naturally, but that's the idea. While it hasn't caused any serious reactions, we're not seriously allergic to gluten, just intolerant.For those who are dairy free, we've served it with rice milk, (we tend to avoid soy milk as too much if it isn't good for kids due to the hormonal influence), hot cocoa (dairy free; this makes it into a hot cereal that can be more fun than simply cooking hulled millet.)We buy it by the case on subscription to save money as it's difficult to find any plain millet where we live."
"60006","B000E48IPG","A15V9LJDW699AQ","Justanotherguy","0","0","5","1283817600","Part of a Healthy Breakfast","Some students of nutrition believe that it is good to balance your intake of nutrients in terms of the effect the food will have on your body's pH balance.  Some foods are thought to be more acidic, and others more alkaline.  I like oatmeal, and I feel that it is a very healthy food to eat for breakfast, but it seems that it may be somewhat acidic, from what I can gather.  According to one source of information about the role of foods on one's pH balance, millet is one of the few grains that is more alkaline.  So in the interest of seeking a better pH balance, I ordered Nature's Path Organic Millet Puffs Cereal, and I was not disappointed.  I mix these millet puffs with some oatmeal, a little spelt, some wheat germ, a dusting of cinnamon, and organic nonfat milk.  These millet puffs are tasty, and easy to chew, not to mention that they are very reasonably priced.  I am pleased to include them as part of my breakfast, and I recommend that you try them."
"60007","B000E48IPG","AUOJR7JPA14UT","orchid grower ""grower""","0","0","5","1198800000","very happy","Product very good tasty and fresh was happy experiences and enjoyable . Price better than at health food store . Will buy more"
"60008","B000E48IPG","A1K2FQCKE0ACB2","Lucinda D. Reiss","0","1","5","1333238400","Repeat Purchases says ALOT","I discovered this cereal while trying to find ""gluten-free"" and therefore safe foods to consume.  Yes, I have celiac disease, which was ignored years ago by many and I have had to find the foods I could tolerate by trial and error.  Nature's Path Organic Millet Puffs have been a delightful discovery.  Not only are they Gluten-Free and Organic, but the quality remains consistent and they are DELICIOUS.  Excellent as a snack food too!!  Give them a try!!"
"60009","B000E48IPG","A2XDBOCB36JO2F","Dawnielass ""exercise addict, book nerd and mom""","0","1","4","1294444800","Gluten free  cereal base","I really like cereal, have for years.  I was probably eating too much pumpkin flax and other granolas from nature's path and some local granola from Kingston, WA, Mirracole Morsels.  More expensive the latter and more energy dense.  I haven't ever had a weight problem, but it is easy to get too much of a good thing with the granolas, and I got out of my comfort zone, as in, if I keep eating this am I going to go past my usual set point.  So, I decided I'd wean myself off to something else gluten free and less energy dense.  The 12 packs of puffed millet are a good deal and are much less energy dense.  I like to mix a bowl with a little Himalayan pink salt, stevia, cinnamon and crushed walnuts, 1/2 to 1 walnut per bowl.  The walnuts probably help with the glycemic load.  I'd like to see Amazon carry amaranth puffs, or puffed quinoa.  Puffed quinoa would be ideal.  I'd stock up on it if the price beat what is out there, namely Azure Standard mail/web order truck delivery."
